id,host_id,host_name,host_is_superhost,host_identity_verified,latitude,longitude,neighbourhood_cleansed,price,property_type,room_type,accommodates,bedrooms,bathrooms,square_feet,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,review_scores_rating,availability_365,number_of_reviews,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification
304189,1565512,Benjamin,t,f,52.37094,4.87654,Centrum-West,$165.00,Apartment,Entire home/apt,3,1,1,,$200.00,$30.00,1,$0.00,5,14,94,67,87,f,moderate,f,f
305200,1135329,Amsterdam Boutique Apartments,f,f,52.36957,4.8883,Centrum-West,$550.00,Guest suite,Entire home/apt,4,2,1,1023,$500.00,$95.00,4,$0.00,7,1125,93,1,3,t,strict_14_with_grace_period,f,t
305809,1573009,Clyde,t,f,52.38448,4.87116,Westerpark,$275.00,Apartment,Entire home/apt,4,1,1,,$200.00,$75.00,2,$45.00,1,25,98,350,155,f,moderate,f,f
306852,1141485,Gisèle And Simon,t,f,52.35955,4.8979,Centrum-Oost,$195.00,Apartment,Entire home/apt,4,2,1.5,,,$35.00,1,$0.00,3,21,94,6,18,f,strict_14_with_grace_period,f,t
307470,1582009,Michiel,f,t,52.37312,4.90653,Centrum-Oost,$130.00,Apartment,Entire home/apt,3,2,1.5,,$100.00,$40.00,2,$60.00,21,60,100,124,6,f,strict_14_with_grace_period,f,f
307497,1582128,Petra,f,t,52.39235,4.88601,Westerpark,$464.00,Boat,Entire home/apt,16,10,2,0,$200.00,,8,$30.00,2,14,97,58,95,f,strict_14_with_grace_period,f,f
308028,1141485,Gisèle And Simon,t,f,52.35853,4.89751,Centrum-Oost,$90.00,Bed and breakfast,Private room,2,1,,0,,,1,$0.00,3,10,95,0,34,f,strict_14_with_grace_period,f,t
309436,1570754,Janet,f,f,52.39992,4.92,Oud-Noord,$135.00,Villa,Entire home/apt,2,1,1.5,323,$100.00,$65.00,2,$50.00,2,21,90,334,66,f,strict_14_with_grace_period,f,f
310722,1598424,Valentijn,f,t,52.35901,4.8644,De Baarsjes - Oud-West,$169.00,Apartment,Entire home/apt,2,1,1,,$250.00,$25.00,2,$0.00,2,130,96,0,28,f,strict_14_with_grace_period,f,f
311124,1600010,Anke & Robert,t,t,52.37143,4.87667,Centrum-West,$250.00,Apartment,Entire home/apt,2,1,1,484,$350.00,$45.00,2,$45.00,3,666,95,341,78,f,strict_14_with_grace_period,f,f
311584,1023895,Luca And Aldo,f,t,52.36684,4.87676,De Baarsjes - Oud-West,$100.00,Apartment,Entire home/apt,2,1,1,,$300.00,$30.00,1,$25.00,3,30,94,0,60,f,strict_14_with_grace_period,f,f
311694,1480817,Gerard,f,f,52.36176,4.89321,Centrum-Oost,$115.00,Bed and breakfast,Private room,2,1,1,258,,,2,$50.00,2,180,100,319,9,f,strict_14_with_grace_period,f,f
314082,1613692,Rosanne,t,t,52.36314,4.86284,De Baarsjes - Oud-West,$111.00,Apartment,Entire home/apt,2,1,1,,"$2,000.00",$40.00,2,$50.00,2,6,98,0,46,t,moderate,f,f
314235,1613017,Jasper,f,f,52.35718,4.89654,De Pijp - Rivierenbuurt,$150.00,Apartment,Entire home/apt,2,1,1,700,$150.00,$50.00,2,$50.00,3,18,98,21,11,f,moderate,t,t
320689,1642815,Janey,f,f,52.34919,4.85889,Zuid,$88.00,Apartment,Entire home/apt,4,2,1,,$100.00,$20.00,2,$20.00,1,7,95,0,32,f,flexible,t,t
327285,1672823,Ester,t,t,52.3555,4.89215,De Pijp - Rivierenbuurt,$225.00,Loft,Private room,4,1,1.5,646,$0.00,$0.00,2,$25.00,3,1125,99,62,478,t,moderate,f,f
328723,1657165,Franciscus (François),f,f,52.36902,4.90194,Centrum-Oost,$295.00,Apartment,Entire home/apt,2,1,1.5,0,$500.00,$70.00,1,$0.00,7,1125,100,108,20,f,moderate,f,f
331946,1687595,Sebastiaan,f,f,52.36182,4.85699,De Baarsjes - Oud-West,$275.00,Loft,Entire home/apt,4,4,1,,$150.00,$80.00,2,$50.00,2,14,98,0,27,f,moderate,f,f
340994,1730202,Anja,f,t,52.36884,4.90648,Centrum-Oost,$150.00,Apartment,Entire home/apt,2,1,1,,,$40.00,2,$0.00,2,30,98,11,36,f,moderate,f,f
342540,1738291,Rijmert,f,t,52.35666,4.93366,Watergraafsmeer,$72.00,Bed and breakfast,Hotel room,2,1,1,248,,,1,$15.00,2,1125,91,322,269,t,moderate,f,f
343094,1740785,Rob & Fang,t,f,52.35549,4.90852,Oud-Oost,$96.00,Townhouse,Private room,2,1,1,0,$100.00,$0.00,2,$0.00,3,30,98,302,347,t,strict_14_with_grace_period,f,t
345397,1751751,Nyika,f,f,52.35711,4.90391,De Pijp - Rivierenbuurt,$169.00,Apartment,Entire home/apt,4,2,1,,$200.00,$45.00,2,$30.00,2,19,95,0,42,f,moderate,f,f
349208,1029506,Mercedes,f,f,52.35135,4.91779,Oud-Oost,$75.00,House,Private room,2,1,1.5,,,$25.00,4,$35.00,2,30,94,224,100,f,strict_14_with_grace_period,f,f
350271,1775032,Agustina,f,f,52.36076,4.98876,IJburg - Zeeburgereiland,$395.00,Boat,Entire home/apt,4,3,1,807,"$1,500.00",$45.00,4,$0.00,7,365,80,358,3,f,strict_14_with_grace_period,f,f
356424,1803801,Annemarie,f,f,52.37855,4.87037,Westerpark,$100.00,Apartment,Entire home/apt,3,1,1,,,$30.00,2,$15.00,5,1125,99,0,16,f,strict_14_with_grace_period,f,f
361342,1826139,Esther & Jan,t,t,52.38029,4.89337,Centrum-West,$299.00,Serviced apartment,Hotel room,2,2,1.5,0,$250.00,$65.00,4,$45.00,7,1125,97,71,98,f,strict_14_with_grace_period,t,t
362458,1831568,Roel,t,t,52.37021,4.93007,Centrum-Oost,$99.00,Apartment,Entire home/apt,2,1,1,,$200.00,$20.00,1,$0.00,1,2,98,0,50,f,strict_14_with_grace_period,f,f
364728,1155851,Tsarina,f,t,52.37102,4.93062,Centrum-Oost,$129.00,Apartment,Entire home/apt,4,2,1.5,,$250.00,$55.00,2,$60.00,2,90,93,72,182,t,strict_14_with_grace_period,f,f
366438,1849988,Nicolet,f,t,52.3685,4.89669,Centrum-Oost,$170.00,Loft,Private room,3,1,1,,,,2,$60.00,2,60,95,66,416,f,strict_14_with_grace_period,f,t
367107,1853421,Marijn,f,f,52.36248,4.90204,Centrum-Oost,$300.00,Apartment,Entire home/apt,2,1,1,915,$200.00,$50.00,1,$0.00,3,11,100,10,10,f,strict_14_with_grace_period,f,f
367491,1855417,Maarten,f,f,52.36594,4.87807,De Baarsjes - Oud-West,$188.00,Apartment,Entire home/apt,2,1,1.5,,$250.00,$28.00,2,$0.00,3,7,98,38,63,f,strict_14_with_grace_period,f,f
378523,1901477,Caroline,f,t,52.37213,4.90379,Centrum-Oost,$275.00,Boat,Entire home/apt,2,1,1.5,0,$250.00,$40.00,1,$0.00,3,60,99,131,114,t,moderate,t,t
379143,1887873,Dom,t,t,52.35398,4.90433,De Pijp - Rivierenbuurt,$100.00,Apartment,Private room,2,1,2,,,$25.00,1,$0.00,3,7,98,62,126,t,strict_14_with_grace_period,f,f
379885,1907015,Masha,t,t,52.35466,4.90763,Oud-Oost,$199.00,Houseboat,Private room,2,1,1,0,$0.00,$50.00,2,$0.00,3,1125,92,292,65,t,strict_14_with_grace_period,f,f
384909,1927004,Lisanne,f,f,52.37393,4.87793,Centrum-West,$199.00,Loft,Entire home/apt,3,1,1,,,$35.00,2,$50.00,2,100,93,46,108,f,moderate,f,f
387644,1939619,Melih,f,f,52.37927,4.8775,Westerpark,$295.00,Apartment,Entire home/apt,4,2,1,700,$400.00,$60.00,1,$0.00,4,13,96,0,54,t,strict_14_with_grace_period,t,t
390894,1954555,Floris,f,t,52.3717,4.87729,Centrum-West,$225.00,Apartment,Entire home/apt,3,1,1,,$200.00,$40.00,2,$75.00,1,1125,100,256,36,f,flexible,t,t
396125,1979865,Carolyn,t,t,52.37914,4.88493,Centrum-West,$85.00,Apartment,Private room,2,1,1,,$0.00,$0.00,2,$0.00,2,7,97,20,547,f,strict_14_with_grace_period,f,f
400325,1998272,Sascha,f,f,52.36123,4.89489,Centrum-Oost,$175.00,Apartment,Entire home/apt,2,1,1,,$150.00,$40.00,2,$0.00,2,8,96,0,53,t,strict_14_with_grace_period,f,f
402353,2008330,Lidy,f,f,52.35414,4.93428,Watergraafsmeer,$134.00,Apartment,Entire home/apt,2,1,1.5,538,$0.00,$30.00,1,$0.00,2,1125,97,266,163,t,strict_14_with_grace_period,f,f
406794,325306,Michiel,f,t,52.36131,4.92579,Oud-Oost,$150.00,House,Entire home/apt,4,2,1.5,,,$30.00,2,$15.00,2,1125,95,0,8,f,moderate,f,f
408794,2035506,Janto (B),f,f,52.35971,4.86177,De Baarsjes - Oud-West,$129.00,Apartment,Entire home/apt,3,1,1,,$300.00,$69.00,2,$49.00,20,20,92,0,23,f,strict_14_with_grace_period,f,f
410998,2046301,Nina,f,t,52.37131,4.87287,De Baarsjes - Oud-West,$120.00,Apartment,Entire home/apt,3,2,1,,$500.00,$75.00,2,$50.00,2,60,90,0,6,f,strict_14_with_grace_period,f,f
414917,2063612,Jan,f,t,52.363,4.89917,Centrum-Oost,$299.00,Apartment,Entire home/apt,4,2,2,,$350.00,,1,$0.00,180,365,98,358,78,f,strict_14_with_grace_period,t,t
415619,1336633,Stephan,f,f,52.36958,4.93516,Oostelijk Havengebied - Indische Buurt,$145.00,Apartment,Entire home/apt,3,1,1,,$200.00,$25.00,2,$15.00,2,30,98,255,64,f,flexible,t,t
418098,2078292,Annemarije,f,f,52.36872,4.86022,De Baarsjes - Oud-West,$185.00,Apartment,Entire home/apt,4,2,1,915,,,2,$50.00,3,3,97,0,21,t,flexible,t,t
418901,1005087,Wytse,t,f,52.37937,4.89362,Centrum-West,$260.00,Apartment,Entire home/apt,4,2,2.5,,$0.00,$100.00,4,$0.00,7,180,93,10,46,t,strict_14_with_grace_period,f,f
422044,1826139,Esther & Jan,t,t,52.37999,4.89388,Centrum-West,$275.00,Apartment,Entire home/apt,3,3,2.5,0,$250.00,$65.00,2,$35.00,7,1124,97,46,129,t,strict_14_with_grace_period,t,t
431206,2143683,Lotte,f,f,52.35453,4.87522,Zuid,$250.00,House,Entire home/apt,5,3,1.5,,$300.00,$75.00,3,$25.00,2,30,93,0,21,f,strict_14_with_grace_period,t,t
431635,1939922,Hannes,f,t,52.37853,4.85573,Bos en Lommer,$65.00,Apartment,Entire home/apt,2,2,1,,$0.00,$20.00,1,$0.00,3,3,93,0,15,f,strict_14_with_grace_period,f,f
432233,2144360,Feiko,f,t,52.36177,4.88744,Centrum-Oost,$300.00,Apartment,Entire home/apt,2,1,1,,$500.00,$40.00,2,$15.00,2,100,95,363,24,f,strict_14_with_grace_period,f,f
434097,2157711,Olga,f,t,52.36409,4.92208,Centrum-Oost,$82.00,Apartment,Private room,2,1,1.5,0,,$30.00,2,$0.00,2,10,93,61,195,t,moderate,f,f
437757,2174719,Natalie,f,f,52.35298,4.90512,De Pijp - Rivierenbuurt,$109.00,Apartment,Entire home/apt,2,1,1,,$175.00,$40.00,1,$0.00,2,7,92,1,116,f,moderate,f,f
438089,2064560,Har,t,t,52.3615,4.86781,De Baarsjes - Oud-West,$119.00,Bed and breakfast,Hotel room,2,1,1,323,,,2,$24.00,3,60,97,243,187,t,moderate,f,f
439097,2181530,Janneke,f,t,52.36994,4.86707,De Baarsjes - Oud-West,$140.00,Apartment,Entire home/apt,2,1,1,,,$20.00,2,$25.00,4,21,97,65,51,f,strict_14_with_grace_period,f,f
440992,2191136,Jan,f,f,52.34279,4.84985,Zuid,$150.00,Boat,Entire home/apt,4,2,1,,$500.00,,4,$25.00,3,60,97,24,99,f,flexible,f,f
441424,2193861,Marco,f,t,52.37379,4.94488,Oostelijk Havengebied - Indische Buurt,$165.00,House,Entire home/apt,4,3,2,110,$250.00,$70.00,4,$0.00,4,30,91,33,32,f,moderate,t,t
441964,2195896,Paul,f,f,52.38477,4.89333,Centrum-West,$159.00,Apartment,Entire home/apt,2,2,1.5,110,$200.00,$40.00,2,$40.00,30,1125,100,0,10,f,strict_14_with_grace_period,f,f
442105,2196820,Genna,f,t,52.37202,4.87093,De Baarsjes - Oud-West,$250.00,Apartment,Entire home/apt,4,2,1,0,,$50.00,2,$25.00,2,50,99,283,108,f,strict_14_with_grace_period,f,f
443698,2204326,Petra,f,t,52.36035,4.89967,Centrum-Oost,$135.00,Bed and breakfast,Hotel room,2,1,1,,,,2,$40.00,1,1125,98,27,76,f,strict_14_with_grace_period,f,f
444935,2059471,Daisy,f,f,52.36446,4.88871,Centrum-Oost,$149.00,Townhouse,Entire home/apt,2,1,1,,$200.00,$35.00,1,$0.00,4,45,89,0,9,f,strict_14_with_grace_period,f,f
445345,1542832,Jan-Willem,f,t,52.36916,4.85589,De Baarsjes - Oud-West,$120.00,Apartment,Entire home/apt,3,1,1,538,,,2,$30.00,17,50,94,1,41,f,moderate,f,f
445660,2202945,Heleen,f,f,52.36903,4.85603,De Baarsjes - Oud-West,$75.00,Bed and breakfast,Hotel room,2,1,1,,,,1,$25.00,3,30,96,282,378,t,moderate,f,f
446592,1543378,Daniel And Thera,f,t,52.35852,4.90356,De Pijp - Rivierenbuurt,$100.00,Apartment,Private room,3,2,1,,$0.00,$35.00,2,$50.00,2,30,90,327,214,f,strict_14_with_grace_period,f,f
446999,2064560,Har,t,t,52.36105,4.867,De Baarsjes - Oud-West,$109.00,Bed and breakfast,Hotel room,2,1,1,,,,1,$0.00,3,90,95,263,296,t,moderate,f,f
447151,2220492,Raymond,f,f,52.35353,4.84709,Zuid,$105.00,Apartment,Entire home/apt,2,1,1,0,$0.00,$25.00,2,$0.00,2,7,93,0,75,f,moderate,f,f
450767,2238440,Richard En Birgit,f,t,52.37007,4.9017,Centrum-Oost,$255.00,Apartment,Entire home/apt,4,2,1,,$0.00,$0.00,1,$0.00,3,1125,92,113,71,f,strict_14_with_grace_period,f,f
451719,2243649,Martin & Smadar,t,t,52.37116,4.87896,Centrum-West,$175.00,Apartment,Entire home/apt,4,1,1.5,0,$0.00,$100.00,2,$60.00,3,60,97,313,60,f,strict_14_with_grace_period,f,f
460469,1997447,Suzan,f,f,52.36048,4.92685,Oud-Oost,$110.00,Apartment,Entire home/apt,2,1,1,,,,2,$40.00,3,30,95,0,46,f,moderate,t,f
462341,2297302,Milen & Joes,f,t,52.37393,4.89355,Centrum-West,$175.00,House,Entire home/apt,2,3,1.5,0,$150.00,$48.00,2,$45.00,3,12,99,0,30,f,moderate,f,f
467103,2313040,Willem,t,f,52.37074,4.89435,Centrum-West,$160.00,Apartment,Entire home/apt,2,1,1,969,$300.00,$40.00,2,$35.00,2,60,97,0,150,t,moderate,f,f
474452,2352274,Alexander,f,t,52.36975,4.86026,De Baarsjes - Oud-West,$125.00,Apartment,Entire home/apt,2,1,1,,$150.00,$25.00,2,$0.00,3,30,95,0,28,f,moderate,f,t
480245,2378237,Rachelle,t,t,52.35409,4.91289,Oud-Oost,$150.00,Condominium,Entire home/apt,2,1,1,108,,$25.00,2,$25.00,2,1125,96,0,18,f,strict_14_with_grace_period,f,f
481664,1382273,Eltjo & Liselore,f,t,52.39038,4.89128,Westerpark,$105.00,Guest suite,Private room,2,1,1.5,,$250.00,$50.00,1,$0.00,2,14,94,269,402,f,moderate,f,f
483779,2395278,Alex,f,f,52.34932,4.83133,Slotervaart,$72.00,Apartment,Private room,2,0,1,753,$250.00,$20.00,1,$0.00,2,14,98,0,38,f,moderate,f,f
484836,2396890,Esther,f,t,52.37066,4.86025,De Baarsjes - Oud-West,$200.00,Apartment,Entire home/apt,4,3,1.5,,$100.00,$40.00,3,$25.00,3,100,97,0,53,f,moderate,t,t
485237,2402296,Corry,f,t,52.36402,4.83034,Slotervaart,$75.00,Condominium,Entire home/apt,2,1,1.5,,$500.00,$60.00,4,$0.00,1,30,98,0,44,f,flexible,t,t
489418,2418579,Julia,f,f,52.37594,4.8501,Bos en Lommer,$79.00,Apartment,Entire home/apt,5,2,1,0,$250.00,$35.00,2,$20.00,2,14,88,0,96,f,moderate,f,f
489832,2421854,Margreet,f,f,52.36362,4.86762,De Baarsjes - Oud-West,$130.00,Apartment,Entire home/apt,2,1,1,,,$25.00,1,$0.00,7,365,99,224,35,f,flexible,f,f
494433,907405,Yahav,f,t,52.36852,4.85231,De Baarsjes - Oud-West,$90.00,Apartment,Entire home/apt,3,1,1,592,$200.00,$35.00,2,$30.00,3,16,97,0,24,f,strict_14_with_grace_period,t,t
495862,2449055,Marieke,f,f,52.36165,4.87311,De Baarsjes - Oud-West,$400.00,Apartment,Entire home/apt,4,3,3.5,1615,,$100.00,4,$0.00,3,1125,99,89,16,f,strict_14_with_grace_period,f,f
498514,2460925,Hans,t,f,52.34072,4.91,De Pijp - Rivierenbuurt,$140.00,Apartment,Entire home/apt,3,2,1,592,$0.00,$0.00,2,$55.00,3,60,99,144,28,t,strict_14_with_grace_period,f,f
503629,2483843,Alban,f,t,52.35364,4.87824,Zuid,$117.00,Apartment,Entire home/apt,5,3,1,1227,$300.00,$50.00,2,$37.00,4,22,96,0,11,f,strict_14_with_grace_period,f,f
505012,1645998,Djoke,f,f,52.36402,4.88758,Centrum-Oost,$299.00,Apartment,Entire home/apt,4,3,1,0,$400.00,$85.00,5,$0.00,3,30,94,78,59,f,strict_14_with_grace_period,f,f
505650,2492723,Irene,t,f,52.355,4.87611,Zuid,$140.00,Apartment,Private room,3,2,1,592,$0.00,$35.00,2,$40.00,3,21,99,289,117,f,strict_14_with_grace_period,f,f
505804,2493425,Simone,t,t,52.3848,4.87726,Westerpark,$78.00,Apartment,Entire home/apt,2,1,1,,$300.00,,2,$15.00,3,15,97,0,93,t,moderate,f,f
507598,2501656,Carinia,t,f,52.37862,4.87944,Centrum-West,$400.00,Apartment,Entire home/apt,5,2,1,753,,$25.00,4,$50.00,2,60,95,267,62,f,moderate,f,f
510836,1826139,Esther & Jan,t,t,52.38037,4.89359,Centrum-West,$700.00,Serviced apartment,Hotel room,7,5,3.5,1938,$500.00,$130.00,7,$50.00,7,1124,97,112,109,t,strict_14_with_grace_period,t,t
514946,2536209,Martijn,f,t,52.35502,4.93512,Watergraafsmeer,$120.00,Apartment,Entire home/apt,2,1,1,,$300.00,,2,$0.00,5,60,100,0,6,t,strict_14_with_grace_period,f,f
515088,2536879,Hansje,f,f,52.3955,4.99576,Noord-Oost,$139.00,Apartment,Private room,4,1,1,700,$100.00,$0.00,2,$32.00,2,21,100,350,2,f,moderate,f,f
515921,2541099,Anne-Marie,f,t,52.35089,4.85352,Zuid,$155.00,Apartment,Entire home/apt,4,2,1,,$350.00,$35.00,2,$25.00,2,30,83,77,73,f,strict_14_with_grace_period,f,f
516482,2542800,Noëlle,f,t,52.38874,4.88437,Westerpark,$125.00,Apartment,Entire home/apt,3,1,1.5,,$350.00,$75.00,2,$50.00,2,21,93,0,56,t,strict_14_with_grace_period,f,f
517092,2041793,Bas,f,f,52.36138,4.85545,De Baarsjes - Oud-West,$135.00,Apartment,Entire home/apt,5,4,1,,,,1,$0.00,6,6,,256,0,f,strict_14_with_grace_period,f,f
517852,1610324,Ayla & Jake,t,f,52.38632,4.89054,Centrum-West,$290.00,Houseboat,Entire home/apt,4,2,2,1100,$400.00,$100.00,4,$0.00,4,31,98,9,13,f,strict_14_with_grace_period,f,f
517996,2550339,Aemilia,f,t,52.37813,4.88594,Centrum-West,$160.00,Apartment,Entire home/apt,2,1,1,,$300.00,$45.00,1,$0.00,3,1125,97,193,22,f,moderate,f,f
522471,2569931,Harriet,f,t,52.37762,4.85285,Bos en Lommer,$180.00,Apartment,Entire home/apt,4,3,1.5,0,$100.00,$60.00,1,$0.00,5,365,99,0,23,f,moderate,f,f
528022,2594559,Els,t,t,52.39139,4.88874,Westerpark,$110.00,Boat,Private room,2,1,1,,$0.00,$25.00,1,$0.00,2,30,97,312,181,t,moderate,f,f
528227,2422197,Paul,f,t,52.36204,4.90543,Centrum-Oost,$138.00,Apartment,Entire home/apt,1,1,1,,$300.00,$30.00,2,$15.00,3,100,98,49,28,f,strict_14_with_grace_period,f,f
528594,2597146,Mathilde,t,f,52.35867,4.82476,Slotervaart,$80.00,Apartment,Private room,2,1,1,0,$150.00,$30.00,2,$30.00,1,1125,96,0,72,f,moderate,f,f
528704,2597578,Lotte,f,t,52.35309,4.89094,De Pijp - Rivierenbuurt,$60.00,Apartment,Private room,2,1,1,,,$50.00,1,$0.00,60,85,96,47,48,f,strict_14_with_grace_period,f,f
530136,2604093,Sharon,t,t,52.36021,4.89934,Centrum-Oost,$55.00,Apartment,Private room,1,1,1.5,,$100.00,$10.00,1,$0.00,2,3,93,301,325,f,moderate,t,f
537321,2639261,Vera,f,f,52.37306,4.86193,De Baarsjes - Oud-West,$179.00,Apartment,Entire home/apt,2,1,1,,$0.00,$39.00,2,$0.00,2,20,98,7,28,f,strict_14_with_grace_period,f,f
538723,356740,Dimphy,f,t,52.35541,4.93876,Watergraafsmeer,$140.00,Condominium,Entire home/apt,4,2,1,,$250.00,,1,$0.00,4,20,97,3,56,f,strict_14_with_grace_period,f,f
539579,1305208,Savina,f,t,52.36929,4.85879,De Baarsjes - Oud-West,$65.00,Guest suite,Private room,2,1,0.5,,,$18.00,1,$10.00,3,14,94,314,197,f,moderate,t,t
543930,2674073,Daan & Jelena,f,t,52.3639,4.92542,Oud-Oost,$139.00,Apartment,Entire home/apt,4,2,1,,$250.00,$50.00,4,$25.00,4,21,100,0,7,f,strict_14_with_grace_period,f,f
543932,2303229,Dirk,f,t,52.37472,4.87233,Westerpark,$295.00,Loft,Entire home/apt,4,1,1,646,$150.00,$50.00,2,$0.00,4,4,93,359,110,f,moderate,f,f
544506,2677807,Sander,f,t,52.37508,4.85753,Bos en Lommer,$200.00,Apartment,Entire home/apt,4,1,1.5,1615,$250.00,,1,$0.00,4,30,98,328,58,f,strict_14_with_grace_period,f,t
549310,2699033,Barbara,f,t,52.37234,4.86229,De Baarsjes - Oud-West,$230.00,Apartment,Entire home/apt,6,3,2,969,$250.00,$50.00,3,$30.00,1,21,90,0,40,f,strict_14_with_grace_period,f,f
550783,2707013,Jesse,f,t,52.37296,4.87374,De Baarsjes - Oud-West,$110.00,Apartment,Entire home/apt,2,1,1,807,$200.00,,1,$0.00,2,1125,95,0,23,f,moderate,f,f
551495,711896,La Bella,f,t,52.30676,4.97829,Gaasperdam - Driemond,$60.00,Camper/RV,Shared room,4,1,1,,$250.00,$15.00,1,$20.00,2,1125,85,177,64,t,strict_14_with_grace_period,t,t
551606,2710951,Anna,f,f,52.37245,4.95088,Oostelijk Havengebied - Indische Buurt,$299.00,House,Entire home/apt,4,3,2,1615,$0.00,$50.00,1,$0.00,3,45,91,0,46,f,strict_14_with_grace_period,f,f
552145,2460631,Lardy,f,t,52.36694,4.85033,De Baarsjes - Oud-West,$50.00,Apartment,Entire home/apt,2,1,1,,,,2,$30.00,5,30,96,0,18,f,strict_14_with_grace_period,f,f
553216,1600010,Anke & Robert,t,t,52.37453,4.88406,Centrum-West,"$1,750.00",Apartment,Entire home/apt,4,2,1,1615,$350.00,$45.00,2,$35.00,21,60,97,0,35,f,strict_14_with_grace_period,f,f
553514,618589,Mirjam,f,t,52.38464,4.86984,Westerpark,$90.00,Apartment,Entire home/apt,2,1,1.5,452,,$25.00,1,$20.00,2,30,88,256,160,f,moderate,f,f
555225,2727759,Sophie,f,t,52.37823,4.87284,Westerpark,$125.00,Apartment,Entire home/apt,2,1,1,753,$200.00,$40.00,1,$0.00,2,28,98,0,10,f,strict_14_with_grace_period,f,f
555399,1829820,Gina + Azeem,f,t,52.37276,4.87285,De Baarsjes - Oud-West,$120.00,Apartment,Entire home/apt,4,1,1,,$250.00,$30.00,2,$15.00,1,30,95,0,22,f,moderate,f,t
561022,1657873,David,f,f,52.35929,4.87806,Zuid,$525.00,Apartment,Entire home/apt,6,3,2.5,1830,"$1,000.00",$200.00,4,$35.00,3,60,89,278,20,f,flexible,f,f
561297,72249,Hanneke,f,f,52.36838,4.87796,Centrum-West,$139.00,Apartment,Private room,1,1,2,151,$0.00,$40.00,1,$0.00,1,60,97,72,21,f,moderate,f,f
561713,2761838,Yulia,f,t,52.36075,4.93127,Oud-Oost,$195.00,Apartment,Entire home/apt,4,4,1.5,,$500.00,$65.00,4,$0.00,4,20,100,0,5,f,strict_14_with_grace_period,t,t
563682,2460218,Joëlle,f,t,52.3819,4.88901,Centrum-West,$250.00,House,Entire home/apt,4,3,2,,$500.00,$70.00,1,$0.00,10,30,100,348,2,f,strict_14_with_grace_period,f,f
564826,2778131,Clementine,f,f,52.35555,4.90146,De Pijp - Rivierenbuurt,$150.00,Apartment,Entire home/apt,3,2,1,,$200.00,$25.00,1,$0.00,4,30,99,0,16,f,strict_14_with_grace_period,t,t
565735,2040542,Maud,f,f,52.36368,4.8938,Centrum-Oost,$175.00,Apartment,Entire home/apt,4,2,1,,$300.00,$40.00,3,$25.00,6,365,93,314,120,f,strict_14_with_grace_period,f,f
568005,2794849,Yasha & Dessi,f,t,52.35217,4.88042,Zuid,$140.00,Apartment,Entire home/apt,2,1,1,,,$25.00,2,$20.00,2,1125,99,166,55,f,moderate,f,f
568446,2797260,Noriko,t,t,52.37226,4.90191,Centrum-Oost,$140.00,Apartment,Private room,2,1,1,,$400.00,$40.00,2,$30.00,3,120,96,2,94,f,strict_14_with_grace_period,t,t
570753,2439449,Henriette,t,t,52.34934,4.86913,Zuid,$65.00,Bed and breakfast,Private room,3,0,0,,,$20.00,1,$15.00,3,30,97,224,355,f,strict_14_with_grace_period,f,f
571029,2810037,Rosa,f,f,52.3684,4.86064,De Baarsjes - Oud-West,$150.00,Apartment,Entire home/apt,4,2,1,753,$300.00,$69.00,2,$25.00,3,1124,98,0,10,f,moderate,f,f
571130,2809841,Marlies,f,f,52.3787,4.89095,Centrum-West,$125.00,Apartment,Entire home/apt,2,1,1,,,$50.00,1,$0.00,3,21,96,0,5,f,strict_14_with_grace_period,f,t
572208,2815910,Yaz,f,t,52.36671,4.87275,De Baarsjes - Oud-West,$206.00,Apartment,Entire home/apt,2,2,1.5,,"$1,000.00",$100.00,4,$100.00,2,10,96,0,26,f,strict_14_with_grace_period,t,t
575603,2830952,Henning,f,t,52.36069,4.89302,Centrum-Oost,$245.00,Loft,Entire home/apt,4,4,2,,$0.00,$30.00,1,$0.00,5,35,96,0,14,f,strict_14_with_grace_period,f,f
575615,2831228,Veronique,f,f,52.37076,4.90295,Centrum-Oost,$200.00,Apartment,Entire home/apt,5,3,1,,,$50.00,1,$0.00,3,22,94,0,33,f,strict_14_with_grace_period,f,f
579851,2851886,Sonja,t,t,52.38982,4.88421,Westerpark,$149.00,Guest suite,Private room,2,1,1,344,$100.00,,2,$35.00,2,21,99,111,411,t,moderate,f,f
580978,2859023,Mara,f,t,52.36534,4.85654,De Baarsjes - Oud-West,$97.00,Apartment,Entire home/apt,4,2,1,,,$25.00,2,$10.00,7,21,97,0,6,f,moderate,f,f
581342,1544456,Martine,t,t,52.35403,4.89983,De Pijp - Rivierenbuurt,$250.00,Townhouse,Entire home/apt,4,2,1.5,0,$200.00,$50.00,4,$0.00,3,365,91,0,76,f,flexible,t,t
581869,2865047,Elise,f,f,52.35239,4.88894,De Pijp - Rivierenbuurt,$140.00,Apartment,Entire home/apt,3,1,1,538,$100.00,$50.00,2,$11.00,2,365,87,0,16,t,strict_14_with_grace_period,f,f
582028,2865851,Oliver,f,t,52.35933,4.84151,Slotervaart,$85.00,Apartment,Entire home/apt,2,1,1,1076,$750.00,$45.00,2,$39.00,7,24,96,158,10,f,strict_14_with_grace_period,t,t
